"pvalue" "qvalue" "lfdr" "pi0" "significant" "fdr.level"
1 1 1 1 0 0.05
0.971593166768753 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.720016123114336 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00113991178565901 0.0100938466692059 0.0767594750515047 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
2.4272553463305e-20 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0247545603473696 0.140477098556618 0.812917076573796 1 0 0.05
0.543162817642857 1 1 1 0 0.05
0.0484898868720324 0.243376021008051 1 1 0 0.05
1 1 1 1 0 0.05
0.119143655953371 0.494373805292172 1 1 0 0.05
1 1 1 1 0 0.05
0.148637287978888 0.583999760453515 1 1 0 0.05
0.548759748872737 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0184254613979227 0.110178261550098 0.656391891743684 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0373133242634542 0.195952930234051 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.110078267615814 0.464003218387661 1 1 0 0.05
1 1 1 1 0 0.05
0.97102737632229 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0228673950651407 0.131818010906919 0.767766424079539 1 0 0.05
0.114468100534259 0.478809506507813 1 1 0 0.05
0.693061342950718 1 1 1 0 0.05
0.00012512651638875 0.00166784395278601 0.0122549975637519 1 1 0.05
1 1 1 1 0 0.05
3.77044159138239e-05 0.00109350552444186 0.00432997197514931 1 1 0.05
0.00331898882889074 0.0254213008869332 0.179509577012312 1 1 0.05
0.118759112722805 0.493208830520145 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000411701369871867 0.00412642250594648 0.0333592370092491 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.3676767071854e-08 0.00100686143312287 2.56153701136793e-06 1 1 0.05
8.57777525078572e-05 0.00139000017877084 0.00886543783464276 1 1 0.05
0.00504455506129095 0.0366615151443933 0.248393048280427 1 1 0.05
0.424603920662817 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.5064891764842e-06 0.00100686143312287 0.000220816336397776 1 1 0.05
0.573971572459133 1 1 1 0 0.05
0.00366017200541653 0.0278089926052802 0.193750637423935 1 1 0.05
0.0528173284815738 0.260500581088536 1 1 0 0.05
3.09052841289295e-05 0.00106069930438577 0.003631408705035 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.151939217468604 0.593920671351589 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
3.48755024931903e-05 0.00107837851880389 0.0040417546240404 1 1 0.05
0.447697018363423 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00285389911945903 0.0222842881633245 0.159482805963742 1 1 0.05
0.622447966646155 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0122406820273743 0.0784478679710447 0.485761402118182 1 0 0.05
0.172306562580192 0.653178171348856 1 1 0 0.05
0.73795550866815 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.638129090769958 1 1 1 0 0.05
0.901440076407465 1 1 1 0 0.05
0.288732320401789 0.967099660281727 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.151452533622581 0.592465810361198 1 1 0 0.05
1 1 1 1 0 0.05
0.189839614459152 0.70239344792054 1 1 0 0.05
1 1 1 1 0 0.05
4.27859468038825e-08 0.00100686143312287 7.30498942049686e-06 1 1 0.05
1 1 1 1 0 0.05
0.272857780901321 0.925958278980742 1 1 0 0.05
6.36205665133003e-05 0.00124696123774924 0.00684536488611203 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
2.33001077987395e-08 0.00100686143312287 4.1615892057144e-06 1 1 0.05
1 1 1 1 0 0.05
0.167885020768161 0.640348330580199 1 1 0 0.05
1 1 1 1 0 0.05
0.413808765699696 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0659941215720841 0.310786045091886 1 1 0 0.05
0.173007223783938 0.655215374056934 1 1 0 0.05
0.59532331397764 1 1 1 0 0.05
0.0473646966096892 0.238367661245126 1 1 0 0.05
1 1 1 1 0 0.05
0.64984867060131 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00558969776321524 0.0400357399954442 0.268772627184133 1 1 0.05
1 1 1 1 0 0.05
0.00166949632324993 0.0140989447519802 0.104287706968314 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0145027259079087 0.0900380008505161 0.550709095318123 1 0 0.05
1 1 1 1 0 0.05
1.40289527735684e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
3.6497764713265e-05 0.00108846576490951 0.00420743731312939 1 1 0.05
0.514992501823496 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.138865434554629 0.555536803627586 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.436344635172454 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000470391385569103 0.00464389965819409 0.0372479167345854 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
6.31410471323623e-19 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.825423038585121 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.109199980090098 0.46207076446137 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.354938396989103 1 1 1 0 0.05
0.000252240158443121 0.002747511744539 0.0221740821761799 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00251861996405398 0.0199772356239736 0.144541306978014 1 1 0.05
2.66404559759453e-08 0.00100686143312287 4.70738869943976e-06 1 1 0.05
0.988388825793171 1 1 1 0 0.05
0.0833560200992378 0.373172768174335 1 1 0 0.05
0.0963177835487983 0.418617373127397 1 1 0 0.05
0.152061651138901 0.594134680243943 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.25489356182008 0.880013170206357 1 1 0 0.05
0.024058426066732 0.137156950310836 0.796397732641411 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0966941712949987 0.419888619413013 1 1 0 0.05
0.162180003037548 0.622879848986793 1 1 0 0.05
0.00118290005223344 0.0104284884924728 0.0790874313920885 1 1 0.05
0.00206677461745592 0.016928571279917 0.123609314165807 1 1 0.05
1 1 1 1 0 0.05
0.172162527399047 0.652793739951299 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0169410127545552 0.102669316255805 0.61731562891364 1 0 0.05
2.35878072823113e-08 0.00100686143312287 4.20875164339142e-06 1 1 0.05
1 1 1 1 0 0.05
0.276483495880198 0.935440683426912 1 1 0 0.05
1 1 1 1 0 0.05
3.9590872123118e-06 0.00100686143312287 0.000553585523559592 1 1 0.05
0.757544109363461 1 1 1 0 0.05
0.274206127951796 0.929498559573085 1 1 0 0.05
0.472203056987434 1 1 1 0 0.05
2.29343355102189e-07 0.00100686143312287 3.5973022830969e-05 1 1 0.05
0.496070485988478 1 1 1 0 0.05
0.0880286079450507 0.390147657980859 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.25421397796263e-21 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.00188116737681774 0.0156154400555502 0.114701932943882 1 1 0.05
1 1 1 1 0 0.05
2.15862171201182e-08 0.00100686143312287 3.87996870065526e-06 1 1 0.05
0.00171086992902483 0.0143953384908786 0.106346317158864 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000319351900368066 0.00332524840412619 0.0270095828706366 1 1 0.05
1 1 1 1 0 0.05
0.190215395766796 0.703621650608327 1 1 0 0.05
1 1 1 1 0 0.05
0.791501926235994 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000417751223139529 0.00417845534953372 0.0337648953415862 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.615924347220664 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.119621824110171 0.495973337878275 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.141517451426036 0.563472511208724 1 1 0 0.05
0.2126940391441 0.767151225436842 1 1 0 0.05
0.932275504693832 1 1 1 0 0.05
0.989329601543217 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0593296872074701 0.286373661584102 1 1 0 0.05
0.148182682292059 0.582641386607082 1 1 0 0.05
0.0963231952368634 0.418617373127397 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.895657752876567 1 1 1 0 0.05
1 1 1 1 0 0.05
0.467981843178534 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00184791791037139 0.0153791986174734 0.113084903213086 1 1 0.05
1 1 1 1 0 0.05
2.98640513429732e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.202961953721189 0.740718921180649 1 1 0 0.05
1 1 1 1 0 0.05
0.0155215798976206 0.0952900358227158 0.578933524574299 1 0 0.05
1 1 1 1 0 0.05
0.097820229054983 0.423975690401916 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
4.54073943407767e-18 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1.13555704957937e-07 0.00100686143312287 1.83489525774907e-05 1 1 0.05
0.403672082719381 1 1 1 0 0.05
1 1 1 1 0 0.05
0.416394990039343 1 1 1 0 0.05
1 1 1 1 0 0.05
0.908119080622317 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000307700660216107 0.00322868431713565 0.0261850416152154 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.191379308991006 0.706787077649325 1 1 0 0.05
0.194612647163039 0.715928377075028 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.895575002582233 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.014079873453106 0.0877423052321113 0.538817168222485 1 0 0.05
1 1 1 1 0 0.05
0.437490303500604 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.910996556352121 1 1 1 0 0.05
1.08971999006387e-06 0.00100686143312287 0.000161761598248209 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0945686569099585 0.412219717087286 1 1 0 0.05
0.310049495523084 1 1 1 0 0.05
1 1 1 1 0 0.05
0.835799671702798 1 1 1 0 0.05
4.82148446530632e-05 0.00115006754452313 0.00537464672746875 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0988323739807429 0.427785098917996 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
8.74844249407474e-05 0.00140272585592403 0.00901720884186628 1 1 0.05
0.532051518927414 1 1 1 0 0.05
0.000265022971051658 0.00285633366013145 0.0231120586281543 1 1 0.05
0.408688566577579 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0754126508591716 0.345413608243407 1 1 0 0.05
1 1 1 1 0 0.05
0.00690930312393712 0.0479558808264965 0.316002696689331 1 1 0.05
1 1 1 1 0 0.05
0.216867687891039 0.778183697229044 1 1 0 0.05
0.25867665814459 0.890202587321166 1 1 0 0.05
0.000909150521632339 0.00829290290951004 0.0639092826348479 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000624365133728885 0.00598090749456743 0.0470255629374773 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.559867724572192 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0602626735739606 0.289831324612452 1 1 0 0.05
0.256212240649295 0.883023607431776 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00606092775552181 0.0428900947161545 0.285957702155025 1 1 0.05
1 1 1 1 0 0.05
0.416599435520753 1 1 1 0 0.05
0.186744316133444 0.69253713356579 1 1 0 0.05
1 1 1 1 0 0.05
0.809079994615418 1 1 1 0 0.05
0.445659879655559 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.74953512588126 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00401515038104475 0.0301070640902814 0.208210972198945 1 1 0.05
1 1 1 1 0 0.05
1.63582448641109e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.895557644760037 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
6.30337663785141e-06 0.00100686143312287 0.000855665534448444 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.385330455653447 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.944344747453276 1 1 1 0 0.05
1 1 1 1 0 0.05
0.446161849163574 1 1 1 0 0.05
0.289880061800975 0.969932161765912 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.708239539269637 1 1 1 0 0.05
0.283474674510275 0.954067594253241 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.113073814562033 0.473965279106757 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.551506182258327 1 1 1 0 0.05
4.01286734329318e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0235233174035871 0.13486749595486 0.78359286723664 1 0 0.05
1 1 1 1 0 0.05
0.0731691874666825 0.337642464958356 1 1 0 0.05
0.500189775448912 1 1 1 0 0.05
1 1 1 1 0 0.05
4.56603412522447e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.482917290576065 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00195725845024478 0.0161468793218039 0.118377547765301 1 1 0.05
0.329787203491658 1 1 1 0 0.05
0.157009140457221 0.608405682090327 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00102476235780597 0.00919080226871263 0.0704259062949126 1 1 0.05
0.0656872357956339 0.309613295203496 1 1 0 0.05
0.432021806706403 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.83441516270461e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
7.13208227626352e-05 0.00129482994012187 0.00755864088412943 1 1 0.05
0.459014210285711 1 1 1 0 0.05
0.340634731397203 1 1 1 0 0.05
1 1 1 1 0 0.05
9.90908810070149e-05 0.00147880079675919 0.0100368505598761 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.071417822353054 0.331083372814302 1 1 0 0.05
8.68503149531316e-13 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0170719343470314 0.103267834968818 0.620804130198554 1 0 0.05
0.302674177923874 1 1 1 0 0.05
0.974505130070093 1 1 1 0 0.05
0.00212518991141089 0.0173627475001478 0.126372931124866 1 1 0.05
0.00432382435688746 0.0321811201787071 0.220517317595452 1 1 0.05
0.978546432968955 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0804341080077341 0.364256465431922 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0911735753735125 0.400794243988601 1 1 0 0.05
0.412061905600186 1 1 1 0 0.05
1 1 1 1 0 0.05
7.02385130505983e-06 0.00100686143312287 0.000946197307819507 1 1 0.05
1 1 1 1 0 0.05
4.66858898443627e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.933187247878546 1 1 1 0 0.05
0.00366799888612083 0.0278552763092639 0.194073251926235 1 1 0.05
1 1 1 1 0 0.05
0.000228735104318086 0.00254757425149839 0.0204258050722421 1 1 0.05
0.191692205817409 0.707617077993261 1 1 0 0.05
0.00785959451830617 0.0538301750839963 0.348459534095338 1 0 0.05
2.26736063795749e-07 0.00100686143312287 3.55795876978556e-05 1 1 0.05
1 1 1 1 0 0.05
0.0121171313426132 0.0778736695653772 0.48211397445523 1 0 0.05
1 1 1 1 0 0.05
5.372101984207e-08 0.00100686143312287 9.03904511384024e-06 1 1 0.05
1 1 1 1 0 0.05
0.0432183294156782 0.221463450283796 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00026544852355351 0.0028587477521513 0.0231431377289767 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000138256991503539 0.0017773716966504 0.0133427870966156 1 1 0.05
0.60536968768884 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00237926291138394 0.0190602229437913 0.138190031132552 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.339879534965616 1 1 1 0 0.05
0.552574032541134 1 1 1 0 0.05
0.299383305965567 0.993653006816458 1 1 0 0.05
0.426202883599751 1 1 1 0 0.05
0.98461900248969 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.199784775065835 0.731268759440702 1 1 0 0.05
0.0655161854559741 0.309079295124951 1 1 0 0.05
1 1 1 1 0 0.05
0.00380234897827888 0.0287396000458047 0.199583865375453 1 1 0.05
3.18734547804326e-07 0.00100686143312287 4.93930592694885e-05 1 1 0.05
1 1 1 1 0 0.05
0.0737885663076165 0.339622030820664 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.176863714545865 0.665474027306443 1 1 0 0.05
0.0195482174201485 0.115504999066273 0.685287535622412 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.222653313114089 0.794151586032789 1 1 0 0.05
1 1 1 1 0 0.05
0.00284492265162766 0.0222250064473141 0.159088619181489 1 1 0.05
0.00342349556945717 0.0261718085105073 0.183909636900475 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0145043574700536 0.0900380008505161 0.55075477216357 1 0 0.05
1 1 1 1 0 0.05
0.032258016577237 0.174897061172226 0.982237220556654 1 0 0.05
1.35086682771479e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1.71322823768759e-06 0.00100686143312287 0.000249773563459855 1 1 0.05
3.09363467825003e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.47753161324749e-14 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.12169067754493 0.502134664906396 1 1 0 0.05
0.0862830334437971 0.383708537093274 1 1 0 0.05
1 1 1 1 0 0.05
0.053308789682664 0.26268241545902 1 1 0 0.05
7.11455656115519e-05 0.00129434705102377 0.0075425493110529 1 1 0.05
0.029508650151927 0.162508422953532 0.921908852408722 1 0 0.05
2.29068523642256e-05 0.00102714028536646 0.00278048689948721 1 1 0.05
0.32631694583905 1 1 1 0 0.05
0.642071430477372 1 1 1 0 0.05
0.237064505748184 0.832604151231973 1 1 0 0.05
1 1 1 1 0 0.05
0.0014474194445132 0.0124527715777412 0.0930275219940876 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.23713903549091e-08 0.00100686143312287 2.33992494045738e-06 1 1 0.05
1 1 1 1 0 0.05
5.76303526549239e-08 0.00100686143312287 9.6554826150013e-06 1 1 0.05
5.07788514195729e-05 0.00116522209413836 0.00562397174667282 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.134231633341755 0.540654260424992 1 1 0 0.05
1 1 1 1 0 0.05
0.0748356074051099 0.343456501224023 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.181765680617072 0.680360512153527 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0641095712745042 0.303603261722976 1 1 0 0.05
0.334951700496549 1 1 1 0 0.05
2.18260647496443e-14 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.0189265792851356 0.112744825173865 0.66935605167283 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.662969509025755 1 1 1 0 0.05
1 1 1 1 0 0.05
0.986894950525561 1 1 1 0 0.05
0.316306653386929 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.125963362137506 0.515555540222069 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.311340264581593 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.998196621576331 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000477315448317916 0.00470044063702291 0.0377001572199117 1 1 0.05
1 1 1 1 0 0.05
0.275553590634557 0.933431444855155 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0471976628222301 0.237825260184583 1 1 0 0.05
1.32922400350513e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.45233608759304e-21 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.30779418011765 1 1 1 0 0.05
1.96205687128984e-29 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.00237119490226317 0.0190145669135529 0.137819609264224 1 1 0.05
1 1 1 1 0 0.05
0.00320544460643157 0.0247048524779897 0.174689115790669 1 1 0.05
1.0988112619628e-13 0.00100686143312287 1.93307547265545e-06 1 1 0.05
7.15707561584582e-16 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.00379510975242877 0.0286983947081919 0.199288224875327 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000321750402715644 0.00334730960902977 0.0271786055633345 1 1 0.05
1 1 1 1 0 0.05
0.00291850246354521 0.0227216577071021 0.162310768562129 1 1 0.05
1 1 1 1 0 0.05
0.301056334734032 0.997555912862777 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0119313262609435 0.0768333380638536 0.476607591618735 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.139466497464192 0.557241202162801 1 1 0 0.05
1.24032121171621e-18 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.495108220097404 1 1 1 0 0.05
5.2261829847955e-22 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.000100249193886025 0.00148686541808559 0.010137477299719 1 1 0.05
0.181069783539625 0.678230122479033 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0034322275022791 0.0262011318695143 0.184275724958014 1 1 0.05
1 1 1 1 0 0.05
2.37996512424505e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.629915763428057 1 1 1 0 0.05
1 1 1 1 0 0.05
0.01935626942882 0.114793331884107 0.680385701466766 1 0 0.05
1.99116663269027e-05 0.00102208672491739 0.00245188744603495 1 1 0.05
0.371997682402125 1 1 1 0 0.05
0.000991535955292321 0.00891880055796409 0.0685700972303901 1 1 0.05
0.0115663476702616 0.0748394440359238 0.465715915361705 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.736465275429187 1 1 1 0 0.05
0.0645692855894533 0.305150223977946 1 1 0 0.05
1 1 1 1 0 0.05
0.927305240978214 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
9.96844896385473e-06 0.00100686143312287 0.00130725768323492 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.128256835257191 0.522332631460921 1 1 0 0.05
0.0368875132816699 0.19403412130535 1 1 0 0.05
0.157627179840898 0.609917268056347 1 1 0 0.05
2.46731942254049e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0827867803190868 0.371238963207786 1 1 0 0.05
1 1 1 1 0 0.05
8.06937002244143e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.11839898247783e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.644624895194172 1 1 1 0 0.05
0.203304861506206 0.741280092350813 1 1 0 0.05
0.103069641208258 0.441483463168991 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00757027815473779 0.0519817132147821 0.338701393282445 1 0 0.05
1 1 1 1 0 0.05
1.73555818554541e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.376716931228389 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00728739617902755 0.0502542346469537 0.32905791528251 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.155888648853909 0.605086162645227 1 1 0 0.05
1 1 1 1 0 0.05
0.253373616106595 0.876084435273588 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
